,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,Can be used to estimate how strong lake erie is releasing toxins in that given day,,,,
41,-83.75,2019,106,2.340140399,0.00004751962011,,,,
41,-83.125,2019,106,2.262791924,0.00004565890971,,,,
41,-82.5,2019,106,1.78733092,0.00003086757847,,,,
41.5,-83.75,2019,106,1.658943374,0.00002537099125,,,,
41.5,-83.125,2019,106,1.525740478,0.00002285609433,,,,
41.5,-82.5,2019,106,1.080920223,0.00001259674329,,,,
42,-83.75,2019,106,0.8389559832,0.000007159186121,,,,
42,-83.125,2019,106,0.7569490661,0.000006302662095,,,,
42,-82.5,2019,106,0.5841311533,0.000004145379636,,,,
42.5,-83.75,2019,106,0.52903607,0.000003174845856,,,,
42.5,-83.125,2019,106,0.5119613397,0.000003128313217,,,,
42.5,-82.5,2019,106,0.4776789727,0.000002918832591,,,,
41,-83.75,2019,107,1.582709715,0.00001750074886,,,,
41,-83.125,2019,107,1.34363292,0.00001262761772,,,,
41,-82.5,2019,107,0.5449897059,0.000002120227784,,,,
41.5,-83.75,2019,107,2.446506928,0.00004905373955,,,,
41.5,-83.125,2019,107,1.934079879,0.00003252385858,,,,
41.5,-82.5,2019,107,1.437037284,0.00001937450074,,,,
42,-83.75,2019,107,2.151178843,0.00004479786262,,,,
42,-83.125,2019,107,1.916077579,0.00003890846835,,,,
42,-82.5,2019,107,1.700946859,0.00003345952634,,,,
42.5,-83.75,2019,107,2.22907747,0.00005251364275,,,,
42.5,-83.125,2019,107,1.533817245,0.00002613951588,,,,
42.5,-82.5,2019,107,1.278782312,0.00001928940684,,,,
41,-83.75,2019,108,11.4508584,0.0008526758877,,,,
41,-83.125,2019,108,11.10730529,0.0007815387845,,,,
41,-82.5,2019,108,8.56357875,0.0004536067981,,,,
41.5,-83.75,2019,108,12.63282893,0.001068346365,,,,
41.5,-83.125,2019,108,10.77736548,0.0008059987138,,,,
41.5,-82.5,2019,108,8.792632282,0.0005762442663,,,,
42,-83.75,2019,108,10.99116286,0.0008434717874,,,,
42,-83.125,2019,108,9.17473772,0.0006370875068,,,,
42,-82.5,2019,108,9.291756113,0.0007009128594,,,,
42.5,-83.75,2019,108,10.24219772,0.0007270209701,,,,
42.5,-83.125,2019,108,10.98891925,0.0008469177104,,,,
42.5,-82.5,2019,108,12.4297867,0.001095589804,,,,
41,-83.75,2019,109,6.504850481,0.0005320001906,,,,
41,-83.125,2019,109,6.038599714,0.0004381039888,,,,
41,-82.5,2019,109,5.095008559,0.0002979189309,,,,
41.5,-83.75,2019,109,6.251992609,0.0005156328445,,,,
41.5,-83.125,2019,109,6.932406586,0.0005985620451,,,,
41.5,-82.5,2019,109,6.630613359,0.0005332192434,,,,
42,-83.75,2019,109,6.922827624,0.0006645312539,,,,
42,-83.125,2019,109,8.721359443,0.0009981920186,,,,
42,-82.5,2019,109,7.407549134,0.000708211739,,,,
42.5,-83.75,2019,109,7.092795369,0.0007399335093,,,,
42.5,-83.125,2019,109,7.899194274,0.0008903876396,,,,
42.5,-82.5,2019,109,7.568381371,0.0007803126142,,,,
41,-83.75,2019,110,1.406414215,0.00002748947126,,,,
41,-83.125,2019,110,1.085227794,0.00001515981776,,,,
41,-82.5,2019,110,1.539134841,0.00002857151377,,,,
41.5,-83.75,2019,110,1.965640804,0.00005495845757,,,,
41.5,-83.125,2019,110,2.382474028,0.00007418943412,,,,
41.5,-82.5,2019,110,2.652334169,0.00008874033167,,,,
42,-83.75,2019,110,2.710923249,0.0001058972121,,,,
42,-83.125,2019,110,3.859008755,0.0001957555165,,,,
42,-82.5,2019,110,3.584183221,0.0001672939107,,,,
42.5,-83.75,2019,110,3.530793166,0.0001825951745,,,,
42.5,-83.125,2019,110,3.740619918,0.0001953135066,,,,
42.5,-82.5,2019,110,3.671800401,0.000178274788,,,,
41,-83.75,2019,111,0.1139237543,0.0000001550697022,,,,
41,-83.125,2019,111,0.1642112158,0.0000003038922148,,,,
41,-82.5,2019,111,0.1448639384,0.0000002353670127,,,,
41.5,-83.75,2019,111,0.0890879366,0.00000009767226333,,,,
41.5,-83.125,2019,111,0.1487390868,0.000000264854806,,,,
41.5,-82.5,2019,111,0.1558890642,0.0000002884910922,,,,
42,-83.75,2019,111,0.09950484197,0.0000001262101879,,,,
42,-83.125,2019,111,0.1264688113,0.0000002027659725,,,,
42,-82.5,2019,111,0.1019567452,0.0000001330477195,,,,
42.5,-83.75,2019,111,0.1188141258,0.0000001829879159,,,,
42.5,-83.125,2019,111,0.1500647799,0.0000002958503551,,,,
42.5,-82.5,2019,111,0.1485205221,0.0000002855290233,,,,
41,-83.75,2019,112,0.9047733158,0.000007349412893,,,,
41,-83.125,2019,112,0.565715257,0.000002873315514,,,,
41,-82.5,2019,112,0.2422207382,0.0000005400999528,,,,
41.5,-83.75,2019,112,0.847255235,0.000006437067639,,,,
41.5,-83.125,2019,112,0.5728116403,0.000003021389968,,,,
41.5,-82.5,2019,112,0.279425162,0.0000007694180079,,,,
42,-83.75,2019,112,0.9578170663,0.000008375251831,,,,
42,-83.125,2019,112,0.5676064055,0.000003195424227,,,,
42,-82.5,2019,112,0.2992495419,0.0000009943950073,,,,
42.5,-83.75,2019,112,1.606871508,0.00002407146385,,,,
42.5,-83.125,2019,112,0.9681646986,0.000009840931906,,,,
42.5,-82.5,2019,112,0.5446965494,0.000003449656084,,,,
41,-83.75,2019,113,6.282361096,0.0003186846465,,,,
41,-83.125,2019,113,7.099971116,0.0003980740022,,,,
41,-82.5,2019,113,6.415545559,0.0003176371323,,,,
41.5,-83.75,2019,113,6.251328206,0.0003295497255,,,,
41.5,-83.125,2019,113,6.627025338,0.0003715573565,,,,
41.5,-82.5,2019,113,6.185025868,0.0003355060788,,,,
42,-83.75,2019,113,6.169872369,0.0003378693447,,,,
42,-83.125,2019,113,5.60996488,0.0002887266739,,,,
42,-82.5,2019,113,5.451602823,0.0002860186435,,,,
42.5,-83.75,2019,113,7.402283109,0.000509488607,,,,
42.5,-83.125,2019,113,6.49381092,0.0003939896841,,,,
42.5,-82.5,2019,113,5.632013889,0.0002954839201,,,,
41,-83.75,2019,114,0.03478258762,0.0000000152417555,,,,
41,-83.125,2019,114,0.05536169294,0.00000003696162169,,,,
41,-82.5,2019,114,0.1055867624,0.0000001339243886,,,,
41.5,-83.75,2019,114,0.05514341696,0.00000004008376613,,,,
41.5,-83.125,2019,114,0.1048945513,0.0000001407938482,,,,
41.5,-82.5,2019,114,0.1277431144,0.0000002131096189,,,,
42,-83.75,2019,114,0.08090094251,0.00000009002411459,,,,
42,-83.125,2019,114,0.1253731737,0.0000002119225119,,,,
42,-82.5,2019,114,0.1349923637,0.0000002530242849,,,,
42.5,-83.75,2019,114,0.08266962725,0.00000009899214765,,,,
42.5,-83.125,2019,114,0.1004383004,0.0000001445083504,,,,
42.5,-82.5,2019,114,0.1700532819,0.000000407405378,,,,
41,-83.75,2019,115,0.1999042848,0.0000002836821895,,,,
41,-83.125,2019,115,0.8285652715,0.000004838739551,,,,
41,-82.5,2019,115,0.607651621,0.00000277557674,,,,
41.5,-83.75,2019,115,0.2600350397,0.0000005590563219,,,,
41.5,-83.125,2019,115,0.2371713949,0.0000004617436657,,,,
41.5,-82.5,2019,115,0.3867519469,0.00000132711113,,,,
42,-83.75,2019,115,0.3732541159,0.00000133621532,,,,
42,-83.125,2019,115,0.4772278707,0.000002333016657,,,,
42,-82.5,2019,115,0.440538998,0.000002195312414,,,,
42.5,-83.75,2019,115,0.2778118581,0.0000008184161674,,,,
42.5,-83.125,2019,115,0.3054373948,0.000001093437712,,,,
42.5,-82.5,2019,115,0.348589125,0.000001530704927,,,,
41,-83.75,2019,116,6.841430504,0.0004667336304,,,,
41,-83.125,2019,116,7.415220473,0.0005263539066,,,,
41,-82.5,2019,116,9.271027657,0.0007742918262,,,,
41.5,-83.75,2019,116,6.248337632,0.000413184763,,,,
41.5,-83.125,2019,116,8.041135101,0.0006548843768,,,,
41.5,-82.5,2019,116,11.74386315,0.001339014493,,,,
42,-83.75,2019,116,8.057358864,0.0007219473364,,,,
42,-83.125,2019,116,9.176257606,0.0009166819342,,,,
42,-82.5,2019,116,9.641088628,0.0009940121542,,,,
42.5,-83.75,2019,116,8.368972488,0.0008327261165,,,,
42.5,-83.125,2019,116,10.61216173,0.001339191104,,,,
42.5,-82.5,2019,116,9.44829754,0.00100509224,,,,
41,-83.75,2019,117,0.6281503412,0.000006237616309,,,,
41,-83.125,2019,117,0.7998368948,0.00001010681191,,,,
41,-82.5,2019,117,1.117389564,0.00001942587629,,,,
41.5,-83.75,2019,117,0.6562212169,0.000007590630772,,,,
41.5,-83.125,2019,117,1.294947091,0.00002765044746,,,,
41.5,-82.5,2019,117,2.273741722,0.00008205272374,,,,
42,-83.75,2019,117,0.9426733157,0.00001606516303,,,,
42,-83.125,2019,117,1.806718297,0.00005439883851,,,,
42,-82.5,2019,117,2.275156698,0.00008476673933,,,,
42.5,-83.75,2019,117,0.9640658491,0.00001743559176,,,,
42.5,-83.125,2019,117,1.236931904,0.00002741270204,,,,
42.5,-82.5,2019,117,1.533614851,0.00004022261237,,,,
41,-83.75,2019,118,1.538115979,0.00003779511738,,,,
41,-83.125,2019,118,1.786193322,0.00005080947074,,,,
41,-82.5,2019,118,1.973022078,0.00006178280917,,,,
41.5,-83.75,2019,118,1.069056497,0.00001946123645,,,,
41.5,-83.125,2019,118,1.84232849,0.00005547103286,,,,
41.5,-82.5,2019,118,2.424989762,0.00009374204793,,,,
42,-83.75,2019,118,0.9689730877,0.00001640364422,,,,
42,-83.125,2019,118,1.877922472,0.00006079413949,,,,
42,-82.5,2019,118,1.99947205,0.00006837086579,,,,
42.5,-83.75,2019,118,0.7527068257,0.00001073912479,,,,
42.5,-83.125,2019,118,1.090323095,0.00002371948958,,,,
42.5,-82.5,2019,118,1.429913989,0.00004021052801,,,,
41,-83.75,2019,119,1.534936123,0.00002315328189,,,,
41,-83.125,2019,119,1.598770735,0.00002495872565,,,,
41,-82.5,2019,119,1.500549673,0.00002232362578,,,,
41.5,-83.75,2019,119,1.00215327,0.00001150582113,,,,
41.5,-83.125,2019,119,1.103039874,0.00001363642551,,,,
41.5,-82.5,2019,119,1.152314404,0.00001498859198,,,,
42,-83.75,2019,119,1.382153095,0.00002565740513,,,,
42,-83.125,2019,119,2.191181767,0.00006268758048,,,,
42,-82.5,2019,119,1.959727549,0.00005170070104,,,,
42.5,-83.75,2019,119,1.059910466,0.00001723479558,,,,
42.5,-83.125,2019,119,1.213982619,0.00002282969047,,,,
42.5,-82.5,2019,119,1.549580749,0.00003807683367,,,,
41,-83.75,2019,120,0.9451059084,0.000009167138914,,,,
41,-83.125,2019,120,0.8216505728,0.000006897771069,,,,
41,-82.5,2019,120,0.6035608212,0.000003654949955,,,,
41.5,-83.75,2019,120,1.11016254,0.00001433646705,,,,
41.5,-83.125,2019,120,1.300214125,0.00001920950282,,,,
41.5,-82.5,2019,120,1.30594363,0.00001929415114,,,,
42,-83.75,2019,120,1.073874207,0.00001427271115,,,,
42,-83.125,2019,120,1.647404265,0.00003324153749,,,,
42,-82.5,2019,120,1.532823841,0.00002957862084,,,,
42.5,-83.75,2019,120,0.8444155262,0.000009337090634,,,,
42.5,-83.125,2019,120,0.9558785958,0.00001207856907,,,,
42.5,-82.5,2019,120,0.8451978489,0.000009416593054,,,,
41,-83.75,2019,121,5.093945651,0.0001424244935,,,,
41,-83.125,2019,121,5.703112808,0.0001756185093,,,,
41,-82.5,2019,121,6.143126045,0.0002112036814,,,,
41.5,-83.75,2019,121,5.57738392,0.00018762675,,,,
41.5,-83.125,2019,121,5.593352207,0.0001912616548,,,,
41.5,-82.5,2019,121,5.691656356,0.0002165822183,,,,
42,-83.75,2019,121,3.594957859,0.00008993203513,,,,
42,-83.125,2019,121,3.626891702,0.00009568311866,,,,
42,-82.5,2019,121,4.600180113,0.0001633603277,,,,
42.5,-83.75,2019,121,4.70713578,0.0001662625557,,,,
42.5,-83.125,2019,121,4.392449775,0.0001414140532,,,,
42.5,-82.5,2019,121,5.108260249,0.0001923442722,,,,
41,-83.75,2019,122,0.8270034271,0.000003852056931,,,,
41,-83.125,2019,122,0.402026597,0.0000008964325172,,,,
41,-82.5,2019,122,0.1073697672,0.00000006454350681,,,,
41.5,-83.75,2019,122,0.677564743,0.000002858954629,,,,
41.5,-83.125,2019,122,0.29151406,0.0000005464022893,,,,
41.5,-82.5,2019,122,0.09912970488,0.00000006849036097,,,,
42,-83.75,2019,122,0.3545343607,0.0000008799272788,,,,
42,-83.125,2019,122,0.2690365462,0.0000005855089292,,,,
42,-82.5,2019,122,0.2024466121,0.0000003746513236,,,,
42.5,-83.75,2019,122,0.1399756424,0.0000001534634018,,,,
42.5,-83.125,2019,122,0.2092875455,0.0000003823870027,,,,
42.5,-82.5,2019,122,0.1642863015,0.0000002530204865,,,,
41,-83.75,2019,123,0.3432594322,0.0000008822674017,,,,
41,-83.125,2019,123,0.396488225,0.000001116779225,,,,
41,-82.5,2019,123,0.4547627718,0.000001415830253,,,,
41.5,-83.75,2019,123,0.4794678525,0.000001982799489,,,,
41.5,-83.125,2019,123,0.6736026299,0.000003969755451,,,,
41.5,-82.5,2019,123,0.7239166557,0.000004463381305,,,,
42,-83.75,2019,123,0.491858756,0.000002291003723,,,,
42,-83.125,2019,123,0.747410197,0.000005535982211,,,,
42,-82.5,2019,123,0.7424698981,0.000005688710548,,,,
42.5,-83.75,2019,123,0.56650447,0.000003492840564,,,,
42.5,-83.125,2019,123,0.782376468,0.00000706537777,,,,
42.5,-82.5,2019,123,1.270978238,0.00001930435073,,,,
41,-83.75,2019,124,0.2252927848,0.0000005270706255,,,,
41,-83.125,2019,124,0.2110001416,0.0000004704847626,,,,
41,-82.5,2019,124,0.2516796062,0.0000006696700475,,,,
41.5,-83.75,2019,124,0.152944303,0.0000002551519294,,,,
41.5,-83.125,2019,124,0.1679616702,0.0000003188444165,,,,
41.5,-82.5,2019,124,0.1758415178,0.0000003510341811,,,,
42,-83.75,2019,124,0.1514624911,0.0000002593955862,,,,
42,-83.125,2019,124,0.1970053151,0.0000004499941206,,,,
42,-82.5,2019,124,0.2282302213,0.0000006142765954,,,,
42.5,-83.75,2019,124,0.1483395676,0.0000002573817615,,,,
42.5,-83.125,2019,124,0.2037225083,0.0000005115733296,,,,
42.5,-82.5,2019,124,0.3109984538,0.000001209908288,,,,
41,-83.75,2019,125,0.2329773833,0.0000005581558785,,,,
41,-83.125,2019,125,0.4156960448,0.000001754011176,,,,
41,-82.5,2019,125,0.5154058366,0.000002667855159,,,,
41.5,-83.75,2019,125,0.1007828945,0.0000001040501165,,,,
41.5,-83.125,2019,125,0.2384039168,0.0000005986627913,,,,
41.5,-82.5,2019,125,0.24617675,0.0000006401083096,,,,
42,-83.75,2019,125,0.02345036902,0.000000005539955499,,,,
42,-83.125,2019,125,0.1239718058,0.000000166400136,,,,
42,-82.5,2019,125,0.1605971616,0.0000002934253308,,,,
42.5,-83.75,2019,125,0.04138828729,0.00000001709790169,,,,
42.5,-83.125,2019,125,0.04692369205,0.00000002394769667,,,,
42.5,-82.5,2019,125,0.1035124012,0.000000127584407,,,,
41,-83.75,2019,126,0.8783031278,0.000006179507762,,,,
41,-83.125,2019,126,0.8216593244,0.000005583774711,,,,
41,-82.5,2019,126,0.5679842129,0.000002803458389,,,,
41.5,-83.75,2019,126,0.7890804239,0.000004821635009,,,,
41.5,-83.125,2019,126,0.8558989239,0.000005970049794,,,,
41.5,-82.5,2019,126,0.7660888402,0.000005297501512,,,,
42,-83.75,2019,126,0.9547048793,0.000007011437534,,,,
42,-83.125,2019,126,0.8813453712,0.000006472678784,,,,
42,-82.5,2019,126,0.8229255824,0.000006411960756,,,,
42.5,-83.75,2019,126,1.154848965,0.00001085340426,,,,
42.5,-83.125,2019,126,1.108008391,0.00001049600181,,,,
42.5,-82.5,2019,126,1.031877579,0.00001000878846,,,,
41,-83.75,2019,127,2.043886299,0.00003794139666,,,,
41,-83.125,2019,127,2.046017993,0.00003922866426,,,,
41,-82.5,2019,127,1.468620608,0.00001965941757,,,,
41.5,-83.75,2019,127,2.432576555,0.00006049233264,,,,
41.5,-83.125,2019,127,2.369948263,0.0000585843143,,,,
41.5,-82.5,2019,127,2.096793396,0.00004561479926,,,,
42,-83.75,2019,127,1.769668746,0.00003593544496,,,,
42,-83.125,2019,127,2.743494795,0.00008881538389,,,,
42,-82.5,2019,127,2.57418629,0.00007971280046,,,,
42.5,-83.75,2019,127,0.8925586158,0.00001017112439,,,,
42.5,-83.125,2019,127,1.166633609,0.00001833730696,,,,
42.5,-82.5,2019,127,1.574606434,0.00003383195409,,,,
41,-83.75,2019,128,3.02882982,0.00007850948553,,,,
41,-83.125,2019,128,2.267984478,0.00004320532499,,,,
41,-82.5,2019,128,1.489225447,0.00001881798851,,,,
41.5,-83.75,2019,128,3.854108621,0.0001626765839,,,,
41.5,-83.125,2019,128,3.974106989,0.0001668868068,,,,
41.5,-82.5,2019,128,4.284582482,0.0001902458187,,,,
42,-83.75,2019,128,4.200202418,0.0002289219254,,,,
42,-83.125,2019,128,5.938301277,0.0004421892345,,,,
42,-82.5,2019,128,6.737767999,0.0005817564425,,,,
42.5,-83.75,2019,128,3.800196534,0.0002090890348,,,,
42.5,-83.125,2019,128,3.676540506,0.0001956754379,,,,
42.5,-82.5,2019,128,4.485112986,0.0002926248476,,,,
41,-83.75,2019,129,12.55319191,0.0007827994706,,,,
41,-83.125,2019,129,16.05579605,0.001307612652,,,,
41,-82.5,2019,129,13.61921527,0.0009709752764,,,,
41.5,-83.75,2019,129,9.367273319,0.00045480377,,,,
41.5,-83.125,2019,129,10.26492899,0.0005701351497,,,,
41.5,-82.5,2019,129,11.69647606,0.0008266164945,,,,
42,-83.75,2019,129,6.349905335,0.0002279271561,,,,
42,-83.125,2019,129,6.40249727,0.0002487981004,,,,
42,-82.5,2019,129,9.627042773,0.0006224768536,,,,
42.5,-83.75,2019,129,6.276576794,0.0002363355696,,,,
42.5,-83.125,2019,129,6.861567314,0.0002808422404,,,,
42.5,-82.5,2019,129,9.605385758,0.0005695086982,,,,
41,-83.75,2019,130,1.46895937,0.00002125370917,,,,
41,-83.125,2019,130,1.386648635,0.00001764954365,,,,
41,-82.5,2019,130,1.368012081,0.00001570628243,,,,
41.5,-83.75,2019,130,1.489025491,0.00002308700239,,,,
41.5,-83.125,2019,130,1.477291684,0.00002137426565,,,,
41.5,-82.5,2019,130,1.23799925,0.00001442729853,,,,
42,-83.75,2019,130,1.534013054,0.00002596914681,,,,
42,-83.125,2019,130,1.591571293,0.00002640795145,,,,
42,-82.5,2019,130,1.169773518,0.00001414641261,,,,
42.5,-83.75,2019,130,1.545146689,0.00002868311386,,,,
42.5,-83.125,2019,130,1.471129797,0.00002490460271,,,,
42.5,-82.5,2019,130,1.504912812,0.00002447080721,,,,
41,-83.75,2019,131,2.539271162,0.00007645541758,,,,
41,-83.125,2019,131,2.01660131,0.00004779639551,,,,
41,-82.5,2019,131,1.223024079,0.00001781933834,,,,
41.5,-83.75,2019,131,2.278516459,0.00006593508404,,,,
41.5,-83.125,2019,131,2.682859827,0.00008829857517,,,,
41.5,-82.5,2019,131,2.166025739,0.00005781556555,,,,
42,-83.75,2019,131,1.312700109,0.00002312499407,,,,
42,-83.125,2019,131,2.081236383,0.00005620379442,,,,
42,-82.5,2019,131,1.622937714,0.00003422372535,,,,
42.5,-83.75,2019,131,0.6300646088,0.00000587459334,,,,
42.5,-83.125,2019,131,0.7022413756,0.000007305273454,,,,
42.5,-82.5,2019,131,0.7051667649,0.000007167683479,,,,
41,-83.75,2019,132,0.8458930426,0.000007101287031,,,,
41,-83.125,2019,132,0.9071851161,0.000008192482538,,,,
41,-82.5,2019,132,0.9272712209,0.0000085771576,,,,
41.5,-83.75,2019,132,1.15483881,0.00001365962992,,,,
41.5,-83.125,2019,132,1.990552187,0.00004042077294,,,,
41.5,-82.5,2019,132,2.808713416,0.00008174218638,,,,
42,-83.75,2019,132,1.31821257,0.00001854477158,,,,
42,-83.125,2019,132,3.034666786,0.00009716158627,,,,
42,-82.5,2019,132,4.625312646,0.0002334948028,,,,
42.5,-83.75,2019,132,1.280429714,0.00001852595878,,,,
42.5,-83.125,2019,132,2.094906415,0.00004935277871,,,,
42.5,-82.5,2019,132,3.400263786,0.0001307556647,,,,
41,-83.75,2019,133,0.3189850076,0.00000108295362,,,,
41,-83.125,2019,133,0.3104647362,0.000001054027312,,,,
41,-82.5,2019,133,0.448962123,0.000002215988758,,,,
41.5,-83.75,2019,133,0.4855013225,0.000002633748341,,,,
41.5,-83.125,2019,133,0.7693901795,0.000006619265691,,,,
41.5,-82.5,2019,133,1.088061102,0.00001325540358,,,,
42,-83.75,2019,133,0.7973343227,0.000007553031699,,,,
42,-83.125,2019,133,1.456722178,0.00002515789641,,,,
42,-82.5,2019,133,1.819849013,0.0000395899985,,,,
42.5,-83.75,2019,133,0.8264793929,0.000008664057268,,,,
42.5,-83.125,2019,133,1.257063358,0.00002057897722,,,,
42.5,-82.5,2019,133,1.886486459,0.00004580310013,,,,
41,-83.75,2019,134,0.321133122,0.000001125607506,,,,
41,-83.125,2019,134,0.3914943075,0.000001702126204,,,,
41,-82.5,2019,134,0.5788174461,0.000003797951024,,,,
41.5,-83.75,2019,134,0.3538614616,0.000001390853731,,,,
41.5,-83.125,2019,134,0.436697904,0.000002073981827,,,,
41.5,-82.5,2019,134,0.6480182974,0.000004678449017,,,,
42,-83.75,2019,134,0.4622542785,0.000002347828477,,,,
42,-83.125,2019,134,0.5442560384,0.000003236735149,,,,
42,-82.5,2019,134,0.7237307467,0.00000602607302,,,,
42.5,-83.75,2019,134,0.4948606751,0.000002785891376,,,,
42.5,-83.125,2019,134,0.5944870146,0.000004075315328,,,,
42.5,-82.5,2019,134,0.7848261833,0.000007201880219,,,,
41,-83.75,2019,135,0.595203978,0.00000322886348,,,,
41,-83.125,2019,135,0.6981400691,0.000004460929876,,,,
41,-82.5,2019,135,0.7696136139,0.000005652110822,,,,
41.5,-83.75,2019,135,0.7452238923,0.000005108643715,,,,
41.5,-83.125,2019,135,0.9954913475,0.000009062282141,,,,
41.5,-82.5,2019,135,1.251525989,0.00001469381227,,,,
42,-83.75,2019,135,1.034176493,0.000009796603018,,,,
42,-83.125,2019,135,1.239237005,0.00001412168737,,,,
42,-82.5,2019,135,1.372369606,0.00001810963331,,,,
42.5,-83.75,2019,135,1.33471337,0.00001662156568,,,,
42.5,-83.125,2019,135,1.283113129,0.00001574682042,,,,
42.5,-82.5,2019,135,1.32195152,0.00001707147713,,,,
41,-83.75,2019,136,3.143713291,0.00006223614508,,,,
41,-83.125,2019,136,2.88527676,0.00005356043048,,,,
41,-82.5,2019,136,1.903958792,0.00002441024816,,,,
41.5,-83.75,2019,136,2.752583504,0.00004881107138,,,,
41.5,-83.125,2019,136,2.053732186,0.00002828602211,,,,
41.5,-82.5,2019,136,1.167601699,0.000009963666804,,,,
42,-83.75,2019,136,1.709313334,0.00001933283282,,,,
42,-83.125,2019,136,1.36271425,0.00001353193347,,,,
42,-82.5,2019,136,1.031805453,0.00000873323452,,,,
42.5,-83.75,2019,136,1.232196069,0.00001051487941,,,,
42.5,-83.125,2019,136,1.26208571,0.00001195555378,,,,
42.5,-82.5,2019,136,1.272834117,0.00001354930542,,,,
41,-83.75,2019,137,0.9867700526,0.000005059654302,,,,
41,-83.125,2019,137,1.0160831,0.000005773080542,,,,
41,-82.5,2019,137,1.063916332,0.00000667816123,,,,
41.5,-83.75,2019,137,0.8083455392,0.000003989834633,,,,
41.5,-83.125,2019,137,1.005290415,0.000007012082464,,,,
41.5,-82.5,2019,137,1.059035124,0.00000832098764,,,,
42,-83.75,2019,137,0.4578072839,0.000001409741325,,,,
42,-83.125,2019,137,0.5555330796,0.000002391400429,,,,
42,-82.5,2019,137,1.020665101,0.000008852719472,,,,
42.5,-83.75,2019,137,0.6130757422,0.000002855614118,,,,
42.5,-83.125,2019,137,0.6559185619,0.000003624969356,,,,
42.5,-82.5,2019,137,1.394578348,0.00001800936873,,,,
41,-83.75,2019,138,2.519892682,0.00003301410644,,,,
41,-83.125,2019,138,2.004177206,0.0000213344447,,,,
41,-82.5,2019,138,1.220609238,0.000008367495696,,,,
41.5,-83.75,2019,138,2.30474721,0.00002976314841,,,,
41.5,-83.125,2019,138,1.381274276,0.0000114068162,,,,
41.5,-82.5,2019,138,0.6722525706,0.000003040670336,,,,
42,-83.75,2019,138,1.842407159,0.0000213114604,,,,
42,-83.125,2019,138,1.190304971,0.00001032408768,,,,
42,-82.5,2019,138,0.6929502526,0.000004046761202,,,,
42.5,-83.75,2019,138,2.25965278,0.00003408505215,,,,
42.5,-83.125,2019,138,1.400051709,0.00001490353531,,,,
42.5,-82.5,2019,138,0.788164875,0.000005545318932,,,,
41,-83.75,2019,139,10.22737888,0.0004893031724,,,,
41,-83.125,2019,139,13.64921445,0.0008667460731,,,,
41,-82.5,2019,139,13.56812663,0.0008733585322,,,,
41.5,-83.75,2019,139,9.318697364,0.0004158574581,,,,
41.5,-83.125,2019,139,9.486603881,0.0004449914536,,,,
41.5,-82.5,2019,139,9.19136405,0.0004550694079,,,,
42,-83.75,2019,139,7.765933939,0.0003065419258,,,,
42,-83.125,2019,139,6.615174603,0.0002387224059,,,,
42,-82.5,2019,139,7.283540562,0.0003090003429,,,,
42.5,-83.75,2019,139,7.096637694,0.0002616136717,,,,
42.5,-83.125,2019,139,6.900114868,0.0002516769189,,,,
42.5,-82.5,2019,139,7.741113051,0.0003234177773,,,,
41,-83.75,2019,140,3.430550197,0.00009758430834,,,,
41,-83.125,2019,140,3.932600055,0.0001224598335,,,,
41,-82.5,2019,140,4.797393799,0.0001703637258,,,,
41.5,-83.75,2019,140,3.413675561,0.000102204863,,,,
41.5,-83.125,2019,140,4.090053646,0.0001390992138,,,,
41.5,-82.5,2019,140,4.99933728,0.0001993993344,,,,
42,-83.75,2019,140,3.218841593,0.00009746408491,,,,
42,-83.125,2019,140,3.847456496,0.000133717174,,,,
42,-82.5,2019,140,4.475562558,0.000174829589,,,,
42.5,-83.75,2019,140,2.912888204,0.00008671998774,,,,
42.5,-83.125,2019,140,3.086835276,0.00009399402513,,,,
42.5,-82.5,2019,140,3.801648577,0.0001342794935,,,,
41,-83.75,2019,141,1.023286559,0.00001148697022,,,,
41,-83.125,2019,141,0.8177223531,0.000007503748684,,,,
41,-82.5,2019,141,0.5516146271,0.000003462463452,,,,
41.5,-83.75,2019,141,0.7466276221,0.000006267952073,,,,
41.5,-83.125,2019,141,0.7276402348,0.000006008986457,,,,
41.5,-82.5,2019,141,0.5765434587,0.000003850113622,,,,
42,-83.75,2019,141,0.6105284059,0.000004221801681,,,,
42,-83.125,2019,141,0.5643243544,0.000003605882951,,,,
42,-82.5,2019,141,0.2936598564,0.0000009969747701,,,,
42.5,-83.75,2019,141,0.51543016,0.000003121261974,,,,
42.5,-83.125,2019,141,0.3602525967,0.000001535369499,,,,
42.5,-82.5,2019,141,0.2864237841,0.0000009724083156,,,,
41,-83.75,2019,142,2.466454644,0.00003494345304,,,,
41,-83.125,2019,142,2.760631253,0.00004368862758,,,,
41,-82.5,2019,142,2.681330899,0.00004478900425,,,,
41.5,-83.75,2019,142,1.819674618,0.00002012097872,,,,
41.5,-83.125,2019,142,2.274285975,0.00003132370608,,,,
41.5,-82.5,2019,142,3.516694587,0.00008335079647,,,,
42,-83.75,2019,142,2.254255201,0.00003307387418,,,,
42,-83.125,2019,142,2.3447308,0.00003710675614,,,,
42,-82.5,2019,142,3.176590878,0.00007574602522,,,,
42.5,-83.75,2019,142,3.73294389,0.00009733169282,,,,
